/************************************************************/;;;;;;;;;;;;;
/*******  Extract on Mon Oct 02 10:30:19 CEST 2006  ****************/;;;;;;;;;;;;;
/************************************************************/;;;;;;;;;;;;;


id;CustomerName;CustomerAddress;idState;id2;RegTime;RegisterTime;Somme1;Somme2;Somme3;Somme4;Somme5;Somme6;Somme7
155;Marcy Elaine Bakery;430 Oakland Drive;26;6;23/08/2002 13:42;1975-01-27 04:01:36.000;66458;29281.6816;30903;102;46073.3420;2.01376E+6;189271692.0
156;Ernie's Foriegn Car Service;5518 Madison St.;46;7;30/12/1986 04:13;1978-08-31 17:01:36.000;42200;96923.7456;9424;74;4874.6554;4.835199E+6;22848610.0
157;Myles Building Consultants;367Bluebird Terr.;41;35;12/01/2006 06:00;2006-08-15 19:41:36.000;73508;91960.5823;15651;176;17004.4461;527620.0;21458169.0
158;Cotton Thumb Ltd.;433 Burton Ave.;18;45;02/09/1977 15:53;1986-07-14 22:20:00.000;54348;68825.3132;29695;158;80860.2046;2.414635E+6;172724992.0
159;Lickmen Restoration;1101 Deerfield Place;44;11;30/04/2004 09:00;1974-02-13 04:00:00.000;35296;28400.9652;28352;106;93700.8757;9.634485E+6;69080309.0
160;Marks, Marks, and Kaplan Ltd.;1019 Deerfield Rd.;28;9;28/03/2006 11:33;1998-01-24 00:00:00.000;58158;88159.9412;18580;254;20960.6432;2.1082E+6;147740010.0
161;Morton Roofing and Siding;313 Grove Ave.;26;41;02/11/1992 18:02;1989-01-03 10:41:36.000;55520;14379.5080;30692;59;43366.5548;5.864648E+6;46427394.0
162;P K M Packaging Supply;1077 Court Ave.;12;1;05/01/2000 04:53;1977-12-05 08:53:20.000;82360;30820.1048;12240;126;53559.6570;7.107023E+6;324334655.0
163;Trapezoid Studios;14836 W. River Oaks Dr.;35;37;24/09/1975 15:13;1980-05-07 16:06:40.000;36376;93888.8917;25956;103;31876.8440;357111.0;455355120.0
164;Salt & Pepper Catering Service;770 Exmoor Rd.;3;26;16/03/2000 12:28;2000-08-13 03:40:00.000;72598;29061.0965;31708;250;52634.5562;3.971807E+6;400535508.0
165;Darcy Frame and Matting Servic;42 Valley Rd.;37;46;15/08/2006 13:40;2000-05-26 21:53:20.000;63840;72035.4738;12132;172;8466.6430;6.97368E+6;946336888.0
166;Jay's Cabinet Company;1 Twin Oaks Place;49;41;15/05/1993 01:55;2002-04-17 00:33:20.000;81480;12930.7150;11763;134;61381.5288;6.742882E+6;27389504.0
167;Marks, Marks, and Kaplan Ltd.;770 Exmoor Rd.;31;18;03/07/1996 14:20;1997-05-20 04:46:40.000;64385;26425.0550;21582;50;77548.3899;7.756832E+6;27563445.0
168;Camp Oconomowoc;undefined;9;44;09/08/1980 01:02;1993-05-26 08:06:40.000;57009;95225.9200;22281;131;60403.6552;9.032175E+6;406396200.0
169;Innman Paint and Glass;673 Calais Drive;5;28;25/10/1996 00:33;2003-10-19 22:46:40.000;39410;59504.8794;11739;164;87937.4275;9.085714E+6;678865488.0
170;Kermit the Pet Shop;1482 Concorde Circle;16;26;28/10/2000 01:00;2000-03-11 11:33:20.000;61704;75734.8710;28931;104;31248.1250;3.4706E+6;471153760.0
171;Pasifico Inc.;1235 Easton Rd.;7;12;01/02/1972 02:40;2001-06-08 12:33:20.000;22248;21182.6096;1819;75;4901.8220;6.070336E+6;778558760.0
172;Block Boats and Lures;618 Sheriden rd.;1;35;16/05/2001 12:33;2000-09-29 02:33:20.000;22504;15952.7112;24579;65;23568.0933;1.111221E+6;633204950.0
173;Myles Building Consultants;1077 Court Ave.;11;3;06/01/2001 16:53;1970-10-09 23:40:00.000;35436;70414.5286;16609;176;58631.5944;4.466304E+6;214240664.0
174;Childress Child Day Care;1882 St. Johns;1;37;05/11/1975 22:53;1985-10-07 20:06:40.000;76014;84328.3125;14677;254;79141.7874;7.768036E+6;662880240.0
175;Parties Galore Golf Course;857 Woodbine Rd;33;49;09/07/1977 02:33;1999-08-03 18:06:40.000;36512;3210.3180;13278;60;39916.1214;4.905645E+6;569999564.0
176;Facelift Kitchen and Bath;3150 Skokie Valley Rd.;7;31;25/01/2004 06:27;1970-07-24 10:33:20.000;38200;82094.9508;3720;115;71612.3125;991112.0;327377856.0
177;Esmarda Chemical Manufacturers;1907 S. Prospect Ave.;27;9;10/04/2006 23:42;2001-08-27 01:40:00.000;86880;41009.4504;26413;20;96675.3520;6.4E+6;51017536.0
178;Pivot Point College;2148 Eastview Dr.;31;5;13/01/1971 07:33;2004-07-10 18:08:16.000;44564;72896.6740;17178;176;71240.2685;6.512269E+6;23206592.0
179;Smith & Wesson Militia;1839 McCraren Rd.;31;16;04/10/2000 07:53;1977-07-12 13:53:20.000;1452.;37980.0392;27224;216;70546.0001;111896.0;211907205.0
180;Kapp Camera and Video;2220 Grant Blvd.;15;7;24/10/1994 20:35;1990-05-09 05:28:16.000;19136;93892.0933;10686;232;59722.8850;5.575732E+6;42466662.0
181;Ampro Office Team Ltd.;844 Spruce St.;29;1;20/09/1990 11:42;1972-02-11 23:46:40.000;97120;18963.7210;3883;166;73976.7760;6.335812E+6;19091072.0
182;Hart Corporation;1701 W. Mellody Rd.;6;11;29/04/2000 10:48;1970-11-08 08:13:20.000;58406;56244.8886;19575;160;18198.1168;7.318712E+6;30859680.0
183;AAA Daniels Antiques;511 Hill;13;1;01/03/1977 10:27;2004-03-25 22:00:00.000;36506;94185.5039;6901;202;84972.8136;9.9111E+6;37009874.0
184;Palmer Golf Supplies;1860 Parkside Ln.;32;33;06/11/2004 22:15;1971-06-05 00:48:16.000;87604;43880.0118;3054;192;87847.4908;7.799507E+6;79640240.0
185;Mail Boxes Et. Al.;22 Clay rd.;48;7;18/02/2002 04:28;1986-04-28 00:08:16.000;42816;77500.9892;31903;88;13555.8488;4.137976E+6;123010046.0
186;Highland Woods City Hall;2632 Prarie Ln.;29;27;15/12/2001 07:07;1996-03-08 04:40:00.000;12577;56096.9800;22392;6;57700.8344;294828.0;380281995.0
187;Meonits & Mogogni Inc.;844 Spruce St.;50;31;07/08/1994 23:53;1983-02-11 16:01:36.000;78096;23330.8970;14298;70;54640.3988;2.366097E+6;508028485.0
188;Doerner's Awnings and Canopies;618 Sheriden rd.;16;31;20/03/2006 15:08;1993-03-10 10:40:00.000;38583;21529.2232;23755;113;72050.3869;7.065634E+6;238450751.0
189;Keyth Contracting and Repair;266 Green Bay Rd.;12;15;10/09/2000 09:27;1978-09-21 22:06:40.000;62900;24842.2402;5136;148;17315.3792;2.539688E+6;108988308.0
190;Highland Heights Gift Shop;465 Stratford Rd.;42;29;21/05/2001 03:40;1999-06-09 04:46:40.000;54420;88768.7726;3683;235;70719.9662;2.580185E+6;159184038.0
191;Auto Interior Carpeting Compan;22 Clay rd.;15;6;03/02/2005 21:48;2004-10-25 14:46:40.000;11110;51360.9800;5153;20;51968.5386;8.471244E+6;63161672.0
192;Portugal, Liddy, & Son Ltd.;629 Kincaid Ave.;12;13;16/12/2001 10:53;1975-08-11 15:40:00.000;35808;97008.1688;3586;108;69440.0090;4.84088E+6;4501460.0
193;Hilco Auto Body;54 Lakeview Terrace;15;32;04/12/2005 07:47;1990-12-29 08:40:00.000;19680;85163.2000;10410;252;53875.5630;3.763274E+6;203835476.0
194;Morton Roofing and Siding;1912 Old Briar Lane #2;7;48;25/06/1974 22:22;1977-05-28 21:40:00.000;11972;136.0523;26293;186;60178.3265;1.016918E+6;708558588.0
195;Schnitzer Denist College;628 Orwenstensia;30;29;24/09/1974 14:07;2004-05-16 13:53:20.000;61690;39150.7175;7132;96;25950.3457;4.8158E+6;459409536.0
196;Morgan Construction Co;4259 W. Lake Ave.;23;50;09/04/1992 14:48;1999-06-13 19:53:20.000;87739;49355.9160;1642;204;47144.9133;2.386992E+6;106178366.0
197;Air Barbados;42 Valley Rd.;37;16;11/04/1977 09:47;1971-06-06 13:40:00.000;39884;88031.0840;14880;206;87919.5909;37195.0;431776800.0
198;Bee Line Publishing;671 Blackstone Ave.;7;12;22/01/2002 13:35;2000-10-31 00:13:20.000;22784;89725.4770;13689;228;14960.9146;3.355718E+6;475291260.0
199;Transformation Enterprises;669 Kikaid;8;42;14/06/1982 11:53;1972-09-10 09:00:00.000;43353;12351.2164;14031;17;35100.5408;6.87488E+6;267429897.0
200;Cradle the Call;550 Sheridan;30;15;26/10/1986 08:40;2004-10-27 19:00:00.000;89430;40968.0872;1410;154;90500.2310;2.81416E+6;389034833.0
201;Nel Video Productions;1270 Linden Ave.;7;12;14/10/1985 18:47;1994-02-25 18:13:20.000;74575;84434.0036;5555;234;81888.9973;6.972083E+6;809567759.0
202;Darcy Frame and Matting Servic;220 Vine Ave.;5;15;30/04/1993 21:00;2002-01-05 04:54:56.000;91758;2522.0058;365;159;21728.5323;7.034271E+6;270123671.0
203;Green Bay Travel Services;1444 Chantilly Ln.;38;7;07/07/1977 22:47;2001-07-01 08:33:20.000;86625;79320.2956;10787;152;95413.4242;9.138186E+6;165857920.0
204;Nyman Interior Design;456 Groverland Ave.;48;30;09/09/1978 04:33;1986-04-15 14:40:00.000;54440;73204.2780;7137;150;99240.4584;8.416001E+6;90753740.0
205;Air France;42 Valley Rd.;9;23;08/03/2005 07:35;1970-06-15 13:13:20.000;82380;3511.7144;4276;136;98208.0754;87318.0;140749606.0
206;Dependable Plumbing and Sewer;4763 Blackhawk Rd.;24;37;03/11/2007 05:22;1983-11-04 20:54:56.000;19756;54886.1830;10935;82;7439.2333;1.423788E+6;128192432.0
207;Green Shoes Corp.;310 Walker Ave.;36;7;10/01/1994 00:00;1975-11-17 23:46:40.000;9281.;30359.1770;27153;167;44066.1036;653970.0;270770484.0
208;janice Mann Accounting Service;368 Woodland Rd.;38;8;19/09/1993 09:28;2002-02-28 12:40:00.000;64440;48635.0300;5496;164;62536.3558;158502.0;391839378.0
209;Mac Computer Warehouse;618 Sheriden rd.;12;30;06/04/2006 17:40;2006-01-27 07:06:40.000;10750;13688.0268;11276;6;72504.6678;1.246148E+6;254768796.0
210;Marks, Marks, and Kaplan Ltd.;77 Blackhawk Rd;43;7;23/10/2000 12:48;1987-03-17 17:20:00.000;41001;13868.1805;1230;248;79622.5008;2.026693E+6;151594130.0
211;Portugal, Liddy, & Son Ltd.;839 Burton Ave;34;5;19/01/2002 11:20;1971-11-29 01:48:16.000;43200;62590.4969;10141;173;48289.9780;5.332096E+6;84976147.0
212;Gourmet the Frog;302-A Crestwood Village Rd.;29;38;01/11/1990 22:53;1972-07-26 01:53:20.000;38450;87150.3400;6996;200;99764.6933;6.979704E+6;3169504.0
213;Green Shoes Corp.;2479 Woodridge Drive;19;48;20/10/1982 12:07;2004-10-24 07:40:00.000;6680.;5590.3198;24022;111;56384.1846;7.703857E+6;727013248.0
214;Glenwood Credit Union;2936 Arlington Ave.;46;9;12/06/2006 11:42;2007-11-18 06:28:16.000;54946;27182.0938;12921;128;74128.5951;6.570518E+6;44073581.0
215;Schnitzer Denist College;220 Vine Ave.;30;24;03/02/1996 06:02;2003-01-23 05:33:20.000;69545;53246.1312;30326;80;29180.7828;4.86643E+6;104655240.0
216;Green Shoes Corp.;1795 Lake Cook Rd.;13;36;19/08/2000 16:47;1971-10-17 16:06:40.000;94920;63148.1286;24805;64;83209.1860;8.780648E+6;219249846.0
217;Moveit Motercycle Service;2045 St. johns Ave.;17;38;18/04/1974 06:53;1972-05-26 21:26:40.000;16644;23767.0556;26573;160;65728.0520;2.333555E+6;354413638.0
218;Eva Galler Galleries Inc.;673 Calais Drive;38;12;03/02/1975 22:53;2001-12-27 17:06:40.000;33518;14075.2605;10331;188;4666.1332;2.094E+6;272708955.0
219;Highland Heights Gift Shop;550 Sheridan;49;43;26/09/2004 07:15;2004-10-28 22:46:40.000;88598;41888.6088;7473;194;57856.1740;949450.0;113989023.0
220;George Lee Antiques;1155 Ridgewood Drive;22;34;14/12/2006 16:15;2005-06-28 08:06:40.000;95652;11218.4867;10730;84;50349.9759;2.849622E+6;378132768.0
221;Smith Communications Inc.;1535 Knollwood Drive;41;29;21/09/1987 13:55;2000-12-12 03:20:00.000;8484.;75348.3390;9757;237;75913.8948;5.291363E+6;82617700.0
222;Office Pro Supply Co.;872 Virginia Rd.;48;19;08/06/1978 14:20;2004-09-15 21:14:56.000;81320;23040.9840;4864;225;81990.9334;179648.0;413938774.0
223;Eva Galler Galleries Inc.;2505 Allison ct.;3;46;15/05/2000 15:42;1974-06-30 22:33:20.000;68720;35460.8066;23051;116;74392.7724;8.32955E+6;37741505.0
224;AA Advertising;35 Glenlake Dr.;13;30;18/05/2004 04:47;2005-03-03 16:28:16.000;75136;13600.8874;6951;208;87985.8336;1.663802E+6;49429900.0
225;Dependable Plumbing and Sewer;1920 Sunnyside Ave.;35;13;08/06/2005 15:53;2000-06-24 13:53:20.000;19531;77948.2090;7236;206;22354.6952;5.902112E+6;88196640.0
226;Mail Boxes Et. Al.;965 Marion Place Apt. 65C;33;17;03/03/2004 02:02;2003-06-22 20:46:40.000;50440;38724.8679;14484;134;32024.9091;2.261653E+6;217073988.0
227;Mergenthaler Inc.;1575 Oak Ave.  Apt. 2C;29;38;11/10/1992 11:40;1978-10-21 07:40:00.000;20265;51858.8156;7773;190;76955.2535;8.255306E+6;443910848.0
228;Park District Of America;1715 Chicago Ave.;8;49;27/01/2003 23:47;2006-10-13 04:08:16.000;23776;52788.4182;2046;3;72408.5960;5.41528E+6;85051176.0
229;New Dehli Auto Exchange;456 Groverland Ave.;6;22;10/02/1982 03:33;2005-10-11 15:53:20.000;40990;70552.4437;9884;13;44968.5170;7.32926E+6;64091700.0
230;Masterlands Cleaning;21 Lakeview Terrace #2312;42;41;01/09/1978 13:13;2001-07-31 18:20:00.000;92336;16567.8758;3386;118;9990.8390;3.312166E+6;264458376.0
231;Woodworks Co.;2220 Grant Blvd.;15;48;15/11/1980 01:33;1977-07-14 21:26:40.000;16470;20690.9076;3927;13;2014.4474;3.14659E+6;78950690.0
232;Palmer Golf Supplies;2510 Crain;37;3;30/10/1983 22:13;1985-03-06 12:26:40.000;5928.;14900.1988;27675;15;73867.0856;4.15189E+6;73756669.0
233;Lickmen Restoration;4522 N. Greenview Apt. 1B;12;13;07/12/2004 06:13;2002-06-18 03:28:16.000;93677;8756.0532;14998;168;11710.2850;9.586336E+6;50847951.0
234;Deer Lake Inn;1701 W. Mellody Rd.;40;35;01/07/1985 11:00;1975-03-05 14:00:00.000;95531;94767.7850;9687;12;45538.4088;7.816332E+6;101536050.0
235;Smith Communications Inc.;3062 Lindenwood Ln.;6;33;02/09/1990 08:20;2000-10-28 23:06:40.000;91880;80510.7808;9469;160;44824.2417;394556.0;29016280.0
236;Park District Of America;1859 Green Bay Rd.;36;29;10/07/2005 04:48;1989-07-16 22:21:36.000;95636;42700.9600;267;38;6088.2776;4.28657E+6;640420794.0
237;New Dehli Auto Exchange;1535 Knollwood Drive;18;8;25/06/2004 13:42;2004-12-21 06:53:20.000;34300;37836.9730;24489;56;45168.0077;8.704194E+6;321492864.0
238;Innman Paint and Glass;643 De Temple Rd.;22;6;27/01/2003 20:40;1982-01-23 18:53:20.000;79472;35880.2828;636;164;8649.2640;9.40666E+6;302031312.0
239;John G. Hartling Ltd.;600 Central Ave.;15;42;12/12/1998 22:00;2006-10-10 20:34:56.000;63262;81663.7760;1170;124;21978.8696;2.09248E+6;537399645.0
240;Dean Grant Buick and Crysler;1482 Concorde Circle;44;15;15/08/2000 15:53;2000-05-07 15:28:16.000;52540;39680.1654;21181;206;8719.9140;9.40824E+6;18181416.0
241;American Deli Workers Union;965 Marion Place Apt. 65C;18;37;24/08/1989 12:07;1977-02-11 16:41:36.000;77004;91588.7832;29674;168;10012.8433;7.784698E+6;1048800.0
242;Loyal Order of Buffalo;1019 Deerfield Rd.;29;12;06/05/2006 21:00;2006-01-12 01:06:40.000;45914;54463.2264;16998;96;76210.5590;659064.0;320970582.0
243;Car Suite Cleaners;1235 Easton Rd.;48;40;04/05/1982 03:28;1990-04-21 13:13:20.000;84811;39624.6000;3406;217;30925.7282;624946.0;45645570.0
244;Foy Aviation;1715 Chicago Ave.;24;6;29/09/1982 07:02;2001-06-03 04:48:16.000;89196;16812.1440;7402;167;50974.6768;6.160136E+6;105785000.0
245;Kapp Camera and Video;511 Hill;16;36;23/07/2002 07:42;2003-02-07 00:41:36.000;51310;16074.5696;4063;24;16133.3824;5.270264E+6;139652011.0
246;Lee Stairworks and Carpentry,;42 Valley Rd.;15;18;08/04/1980 07:35;1990-03-23 02:40:00.000;83792;55376.4793;11133;214;48892.7824;8.550468E+6;265524058.0
247;Lake Shore Publishing;115 Judson Rd.;39;22;08/06/1990 16:47;1983-03-22 16:53:20.000;73548;4985.7264;28486;30;59724.7514;1.566594E+6;296485740.0
248;Marcy Elaine Bakery;367Bluebird Terr.;45;15;04/12/1983 23:08;2001-01-12 16:14:56.000;95840;92544.6850;27419;128;42632.4020;1.305923E+6;586281300.0
249;Hart Corporation;77 Blackhawk Rd;35;44;19/12/2002 23:07;1977-01-16 01:48:16.000;55006;10840.4219;18439;188;39592.7088;2.3678E+6;159512614.0
250;North West Gas Co.;1 Twin Oaks Place;38;18;22/04/1987 15:27;2006-03-03 19:08:16.000;37738;54629.8858;29253;43;25782.6556;716291.0;444511683.0
251;DBN Bank;550 Sheridan;22;29;04/01/2004 10:27;2000-10-25 17:26:40.000;69238;85990.5975;23249;220;4351.2376;7.49258E+6;30802304.0
252;Arthur M. Feildberg Galleries;3901 Chester Ave. Apt. 3C;18;48;11/05/1986 13:53;1996-03-30 23:08:16.000;54885;85709.9584;1114;167;33754.1170;1.711912E+6;25213835.0
253;Block Boats and Lures;115 Judson Rd.;7;24;31/10/2001 00:40;1985-12-18 04:14:56.000;26160;28666.4212;29319;79;81024.2440;8.188036E+6;433760380.0
254;Smith Communications Inc.;1920 Sunnyside Ave.;17;16;20/04/2000 09:15;2001-12-26 04:14:56.000;43751;79375.1946;18557;80;68745.8960;7.232668E+6;214627494.0
255;Acturial Enterprises Ltd.;669 Kikaid;18;15;15/09/1989 23:00;1970-02-05 00:54:56.000;31965;41600.0199;19361;125;5260.9390;9.627814E+6;74363925.0
256;Mac Computer Warehouse;2024 St.Johns Ave.;7;39;08/07/2004 10:35;1989-12-02 00:00:00.000;51018;99928.9187;28410;232;15378.5080;7.817172E+6;51830800.0
257;Futoons Cartoons Emporium;456 Grossman Ln.;45;45;14/07/2006 03:53;1980-05-17 09:26:40.000;5712.;12136.1775;31514;192;42021.8408;5.316539E+6;382230750.0
258;Acme Chemical Supply;632 Roger Williams;19;35;03/08/2005 05:13;1996-08-15 17:41:36.000;98804;44962.6015;18438;187;19130.8760;4.71829E+6;171648000.0
259;Cosmo Skin Care Center;115 Pleasent Ave.;49;38;19/05/2005 07:00;1982-12-07 16:41:36.000;3483.;84620.6572;28020;236;22752.7896;2.128993E+6;779585055.0
260;Woodworks Co.;1220 Heather Lane;46;22;23/01/1985 03:47;1974-12-23 03:06:40.000;45548;25452.6714;30144;176;97240.7394;4.632584E+6;187152265.0
261;Block Boats and Lures;12 Fort Sheriden Ave.;3;18;22/06/2004 11:27;2000-04-29 15:28:16.000;18692;45909.9568;31617;64;94720.5733;5.86785E+6;298718291.0
262;Funnyface Amusement Games;225 Jeffrys Place;19;7;08/08/1983 15:13;2001-11-19 03:21:36.000;95570;95906.6600;12111;209;79278.3532;9.811232E+6;917160344.0
263;Kapp Camera and Video;310 Walker Ave.;19;17;12/09/2002 22:48;2000-03-03 21:21:36.000;17946;18003.2240;27805;210;31616.7590;5.483642E+6;212316405.0
264;Trapezoid Studios;965 Marion Place Apt. 65C;22;18;30/06/1970 14:20;2001-02-15 14:53:20.000;30637;61936.9600;16773;148;62832.1833;680802.0;11306205.0
265;Portugal, Liddy, & Son Ltd.;433 Burton Ave.;19;7;22/01/2000 12:00;2005-04-22 21:00:00.000;54708;55838.3372;28014;8;68192.7960;4.031432E+6;479182040.0
266;Hibbard Road Suppliers;632 Florence Dr.;48;45;03/02/2005 05:48;2007-09-03 07:13:20.000;13150;58657.9407;13047;4;47128.2367;6.94625E+6;275258778.0
267;Air France;632 Florence Dr.;48;19;04/01/2005 03:35;1985-10-19 09:53:20.000;14858;87089.6437;184;60;56756.1097;7.35481E+6;24463278.0
268;Air Guatamala;430 Oakland Drive;22;49;16/11/1971 08:15;2003-12-18 17:08:16.000;44880;84775.5167;3932;243;42304.6416;2.699965E+6;15426124.0
269;Acme Chemical Supply;970 Vilas Circle;1;46;01/03/1980 02:55;1987-06-14 21:13:20.000;18652;39184.6840;31931;181;13028.8932;2.112442E+6;233074250.0
270;Lutz Soft Cloth Car Wash;937 Judson Ave.;21;3;12/10/1980 01:53;2006-12-30 21:08:16.000;26720;47214.0663;2556;175;24492.4360;7.112328E+6;2844541.0
271;Parties Galore Golf Course;1287 Glencoe Ave.;46;19;21/04/2004 12:53;2000-06-05 23:00:00.000;6828.;83600.9300;27634;160;62985.9305;3.71892E+6;273930690.0
272;Hilco Auto Body;231 Sheriden Rd.;22;19;29/01/1992 04:40;2000-10-07 00:20:00.000;16720;28992.9584;20553;239;59392.9450;4.994115E+6;108970342.0
273;Esmarda Chemical Manufacturers;574 Chicago Ave.;40;22;24/03/2005 16:40;2007-09-28 18:20:00.000;57635;13412.3209;1791;162;95200.7200;9.38552E+6;227988320.0
274;BBQ Smith's Tex Mex;2112 Ravine Drive;16;19;16/05/1992 15:42;2004-02-19 14:13:20.000;31160;33792.7880;11148;212;75641.7215;3.1989E+6;93670760.0
275;janice Mann Accounting Service;2224 Sherman Rd.;42;48;10/11/1993 10:28;1974-07-20 05:41:36.000;10292;68778.5696;28923;104;44960.4599;251255.0;343442228.0
276;Bako Delicatessen;2678 Sheridan Rd.;20;48;15/09/2000 19:27;1972-02-04 04:54:56.000;60223;13588.8511;6774;64;34330.0488;7.135498E+6;28397631.0
277;Meonits & Mogogni Inc.;3901 Chester Ave. Apt. 3C;17;22;07/10/2000 12:35;1989-08-11 18:33:20.000;58180;42279.0029;15731;203;98252.0220;4.336068E+6;329689858.0
278;Glenwood Credit Union;865 Old Tall Tree Lane;32;1;20/01/1993 20:00;1986-02-01 16:40:00.000;16500;79200.7564;26204;160;79356.5340;7.573064E+6;139854920.0
279;Deer Lake Inn;425 Lake Ave.;32;21;27/03/1977 16:15;1992-01-09 12:26:40.000;84094;23867.0200;13191;52;54302.4912;5.61934E+6;42218316.0
280;Elle Hypnosis and Therapy Cent;872 Virginia Rd.;24;46;20/05/1971 16:07;2005-11-27 16:41:36.000;13525;62050.3605;22674;60;16764.5425;6.707984E+6;526976736.0
281;Hi-Land Art & Frame;218 Oakridge Ave.;41;22;05/06/2001 12:22;1975-08-05 09:40:00.000;86560;3405.5152;6319;142;71512.8643;8.52774E+6;374958925.0
282;New Dehli Auto Exchange;241 Callan Rd.;37;40;21/08/1987 07:55;1978-09-30 11:40:00.000;7902.;39272.8311;16899;202;15600.5099;9.34875E+6;149731032.0
283;American Deli Workers Union;1858 Balsam Way;46;16;20/07/2004 20:33;1972-06-29 01:54:56.000;79056;.2297;11679;144;80188.0299;1.296124E+6;268857519.0
284;Doerner's Awnings and Canopies;671 Blackstone Ave.;32;42;05/05/1978 15:42;2006-01-13 00:41:36.000;21538;65656.9900;9463;136;4260.5420;528982.0;171329175.0
285;Maintence Services of Maine;2479 Woodridge Drive;21;20;02/04/2002 00:15;1975-04-03 23:33:20.000;19288;63360.6787;23958;31;3490.7398;1.3183E+6;376134473.0
286;Park District Of America;1245 Eastwood;33;17;28/11/2004 22:02;2005-07-04 21:41:36.000;2805.;13459.5708;11551;148;53736.7179;8.70012E+6;13610142.0
287;Brand Y Creative Services;1704 Ridgelee Rd;16;32;05/06/1971 21:00;1987-10-26 15:20:00.000;44174;59610.5855;13796;96;22806.2536;9.471576E+6;496964700.0
288;Chicagoland Cleaners;3478 Bryn Mawr St.;16;32;06/01/2001 09:20;1986-05-18 01:26:40.000;13020;79954.1240;1599;135;62698.5120;9.27195E+6;57219936.0
289;Quad City Cleaning;42 Valley Rd.;42;24;05/08/1982 21:28;1993-11-27 11:33:20.000;5438.;79055.7728;26027;3;54506.9676;6.760976E+6;66635989.0
290;Caranisco Homes;1915 Lewis Ln.  Apt 13;47;41;31/08/2006 01:53;1974-02-06 05:20:00.000;21314;68673.8534;3826;108;72468.7212;838265.0;911822487.0
291;Pasifico Inc.;629 Kincaid Ave.;10;37;09/06/1986 12:20;2005-09-07 17:14:56.000;77454;52060.3320;22572;141;95872.3312;2.309412E+6;177992953.0
292;Lutz Soft Cloth Car Wash;242 Ashland Ave.;39;46;25/07/1975 07:00;1989-06-07 06:20:00.000;21525;57008.4904;10635;144;17254.7480;1.157802E+6;20054790.0
293;Johnson, Erico & Co CPA's;865 Old Tall Tree Lane;38;32;06/05/2005 02:20;1972-02-28 21:20:00.000;1125.;54418.4574;13982;107;4562.8654;1.606096E+6;427168848.0
294;Hardee Woodwork Ltd.;1619 Judson Ave. Apt #34B;26;21;20/03/1989 01:20;2000-04-02 02:26:40.000;23632;18901.4400;15978;52;91310.6710;7.36053E+6;487158791.0
295;Green Shoes Corp.;4522 N. Greenview Apt. 1B;3;33;28/10/2003 18:55;1986-08-02 10:46:40.000;3977.;91748.6025;27357;66;4523.7780;8.392064E+6;15958978.0
296;Cotton Thumb Ltd.;770 Exmoor Rd.;40;16;26/02/2002 16:00;2006-05-02 17:00:00.000;12622;75251.3730;13539;230;15037.4440;9.793855E+6;199545363.0
